2177T;1;2;1;sp;x;n,ff;1;2;1;2;f;25134;NA;2;str;s;f;k;k;5;2;1;1;2;1;2;2;2;k;x;n;1;1;2;2;NA;f;5;NA;div,3,y;n,ff;NA;5;NA;2;1;1;1
2181T;2;2;1;k;k;n;1;2;1;2;k;NA;k;5;sp;k;int;k;k;5;2;2;1;1;1;2;1;2;k;k;n;1;2;1;2;u;k;2;sp;k;nb;fp;5;2;2;1;1;2
3328T;2;2;1;k;NA;NA;1;2;1;2;d;25143;f;5;k;ab;f;k;k;NA;2;2;2;1;2;2;ab;ab;k;ab;f;1;2;1;2;k;ks;2;k;p;int;k;5;2;2;1;1;2
4479T;2;2;1;k;k;n;1;2;1;2;k;NA;f;5;k;k;int;k;k;5;2;2;2;1;2;2;1;2;k;k;k;1;2;1;2;k;ks;2;str;k;int;sp;6;1;2;1;1;2
1037Q;1;1;2;sp;3;n,ff;1;1;2;2;k;NA;f;4;sp;ab;NA;k;k;5;2;1;2;1;2;1;2;2;k;1;n,ff;1;2;2;2;k;kt;4;str;2;n,ff;k;9;2;2;1;1;2
2184Q;2;1;1;i;kl,1,x;f;NA;NA;NA;NA;NA;NA;f;5;s;NA;NA;p;NA;2;1;2;1;2;2;2;1;1;i;NA;NA;1;2;2;1;NA;NA;2;NA;NA;f;k;6;1;1;2;1;2
3335Q;2;2;1;sp;x;f;1;2;2;2;k;NA;f;5;ab;ab;NA;k;k;5;1;2;2;2;1;2;1;1;p;x;f;1;1;1;2;k;ab;2;NA;k;f;fp;5;2;2;1;1;2
4482Q;2;2;1;sp;ab;NA;1;1;2;1;f;15243;ab;4;e;NA;NA;k;p;5;2;2;2;1;2;2;2;1;NA;ab;NA;1;2;2;1;NA;f;2;e;NA;NA;k;5;2;2;1;1;1
4486Q;2;1;1;NA;NA;NA;1;2;1;2;d;25143;NA;5;NA;NA;NA;NA;NA;7;2;2;2;1;1;2;2;1;k;k;n;1;1;2;2;NA;k;2;k;div;n,ff;k;9;2;2;1;1;1
1036R;2;2;1;NA;NA;NA;1;2;2;2;k;NA;ks;1;NA;NA;NA;k;k;NA;2;1;1;2;1;1;2;1;NA;NA;NA;2;1;2;2;k;k;2;NA;NA;NA;k;5;2;2;1;1;1
2183R;2;1;2;NA;NA;NA;1;2;2;1;f;15243;NA;5;NA;ab;NA;NA;NA;5;1;2;1;2;1;2;1;1;NA;NA;NA;1;1;2;2;NA;NA;3;NA;NA;NA;sp;7;2;2;1;1;1
3334R;NA;NA;NA;NA;NA;NA;1;1;2;2;f;15432;f;1;NA;ab;NA;NA;NA;2;2;1;1;2;2;2;1;1;str;NA;NA;1;1;2;2;NA;NA;4;NA;NA;f;NA;NA;NA;NA;NA;NA;NA
4485R;2;1;1;NA;NA;NA;1;2;2;1;f;15423;NA;5;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;1;1;2;2;NA;ab;2;g;NA;NA;k;3;2;1;1;2;2
1035S;2;1;1;i;k;n;2;1;1;2;f;NANANANA1;NA;5;NA;ab;f;k;NA;5;2;2;1;1;1;2;1;1;i;s;f;1;2;2;1;ks;NA;2;i;ab;NA;k;5;1;2;1;1;1
2182S;2;1;1;k;k;k;1;2;2;2;k;NA;ks;5;k;k;fk;k;k;5;2;2;1;1;1;2;1;1;k;k;n;1;1;2;1;k;ku;2;k;div;n,ff;k;5;2;2;1;1;2
2186S;2;2;1;sp;k;n;1;2;1;2;k;NA;ab;5;k;k;k;k;k;6;2;2;2;1;2;2;1;2;k;ab;NA;1;2;1;2;u;NA;2;sp;ab;NA;k;2;1;1;2;1;2
3333S;1;2;1;sp;ab;NA;1;2;1;2;k;NA;f;5;k;ab;NA;k;k;1;1;1;1;2;2;1;2;2;str;ab;NA;1;2;2;1;k;f;4;ab;s;f;k;6;1;1;2;1;2
1034T;1;2;1;sp;1,x;f;1;2;1;1;d;25143;f;4;sp;ab;NA;k;k;5;2;2;2;1;2;2;2;1;k;NA;NA;1;1;1;2;ks;ab;5;NA;NA;NA;sp;6;2;1;1;1;2
3332T;1;2;2;sp;ab;NA;NA;NA;NA;1;f;25134;f;4;k;ab;NA;k;k;8;2;1;2;1;2;2;1;2;k;NA;NA;1;2;1;2;k;f;4;sp;ab;NA;k;9;1;2;2;1;1
3336T;2;2;1;sp;k;n;1;2;1;2;d;35241;NA;5;k;1;ff;k;k;5;2;2;1;1;1;2;1;2;p;k;n;1;2;1;2;ks;kt;2;ab;k;NA;k;4;1;2;1;1;2
4483T;1;2;1;k;1;n,ff;1;1;2;2;d;35241;f;5;k;NA;NA;k;k;10;2;2;1;1;2;2;1;1;k;k;n;1;2;1;1;f;ab;2;ab;div,1;n,ff;k;5;2;2;1;1;1
1041Q;2;1;1;NA;3;n,ff;1;2;1;2;d;45132;f;5;k;3;n,ff;k;k;5;NA;NA;NA;NA;NA;2;1;2;k;1;ff;1;2;1;2;k;ks;2;k;k;fk;k;5;2;2;1;1;2
2188Q;2;1;2;k;k;n;1;2;1;2;f;25431;f;5;k;k;int;k;k;5;2;1;1;1;1;2;1;2;k;k;n;2;1;2;2;k;ku;2;k;k;nb;k;5;2;2;1;1;1
2192Q;2;2;1;k;x;f;1;1;2;2;f;15243;k;5;NA;k;k;k;k;5;2;2;1;2;1;2;1;2;k;2;n,ff;1;NA;0;2;k;k;2;k;k;nb;k;2;2;2;1;1;2
3339Q;2;2;1;k;s;f;1;2;1;2;k;NA;ku;5;k;p;int;k;k;4;2;2;1;1;1;2;1;2;k;k;n;2;1;2;2;k;k;2;k;p;fk;k;4;2;2;1;1;2
4490Q;2;2;1;k;k;n,d;1;2;1;2;k;NA;k;5;k;k;k;k;k;5;2;2;1;1;1;2;2;2;k;k;k;1;1;2;2;k;k;2;k;k;n;k;9;2;2;1;1;1
1040R;2;1;1;k;k;k;1;2;1;2;d;25143;ku;4;sp;k;f;k;k;6;1;2;1;2;2;2;1;2;k;k;n;1;1;2;2;k;k;5;sp;k;fk;k;9;2;2;1;2;2
2187R;1;2;2;k;k;k;1;2;1;1;k;NA;f;5;k;3;f;k;d;6;1;2;2;2;2;1;2;2;p;s;f;1;2;1;2;NA;f;2;sp;k;nb;k;4;1;2;1;1;2
2191R;2;2;2;sp;k;k;1;2;1;2;k;NA;NA;5;NA;ab;NA;k;k;5;2;1;1;1;NA;2;1;2;k;NA;NA;1;NA;NA;NA;NA;NA;2;sp;k;n;k;2;2;2;1;1;2
3338R;2;2;2;k;k;k;1;2;2;2;k;NA;ku;3;sp;s;f;k;k;5;2;2;1;1;1;2;1;2;NA;1,x;f;1;2;1;2;f;NA;2;str;k;k;k;7;2;2;1;1;2
4489R;2;2;1;sp;k;n;1;2;1;2;k;NA;kr;5;NA;1;n,ff;NA;f;5;1;1;2;2;2;2;1;2;k;ab;NA;NA;NA;NA;NA;NA;NA;2;sp;k;int;k;5;2;2;1;1;2
1039S;2;2;1;k;k;k;1;2;1;2;k;NA;ku;5;sp;k;k;k;k;5;2;1;2;1;1;2;1;2;k;ab;NA;1;2;2;1;k;NA;2;k;NA;NA;k;5;2;1;1;1;2
2190S;2;2;1;k;k;n;1;2;1;2;k;NA;f;5;g;k;f;k;k;5;2;2;1;1;1;2;1;1;NA;x;f;1;1;2;2;k;k;2;k;k;int;k;5;2;2;1;1;2
3337S;2;2;1;k;k;n;1;2;1;2;k;NA;k;5;k;k;int;k;k;5;2;2;1;1;2;2;1;2;k;x;f;2;1;2;1;k;f;5;i;k;int;k;5;1;2;1;1;2
3341S;2;2;1;i;s;f;1;2;1;2;f;25134;f;5;str;s;f;k;k;2;2;2;2;1;1;2;1;2;NA;s;f;1;2;1;1;f;f;2;sp;ab;f;sp;2;2;2;1;1;1
4488S;2;2;1;k;k;k;1;2;2;2;k;NA;k;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;1;2;2;k;k;2;k;div,1;ff;k;5;2;2;1;1;1
1038T;1;2;2;NA;ab;NA;1;2;1;2;f;32415;NA;5;ab;kl;f;k;k;0;2;1;2;1;1;2;2;1;NA;ab;NA;1;2;1;2;k;k;2;g;ab;NA;k;6;2;2;1;1;1
1042T;2;1;1;k;k;n,d;1;2;1;2;f;15324;kt;5;k;1;f;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;2;2;2;k;ks;2;k;1;f;k;5;1;2;1;2;2
2189T;2;2;1;k;1;n,ff;1;2;2;2;d;25143;k;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;1;ff;1;1;2;2;k;ku;2;k;k;n;k;5;2;2;1;1;2
3340T;2;1;2;k;NA;NA;1;2;2;1;f;15432;NA;5;k;NA;NA;k;k;6;1;1;2;2;1;1;1;2;NA;NA;NA;1;1;2;2;NA;NA;2;NA;NA;NA;sp;8;1;2;2;1;1
4487T;2;2;1;k;k;n;1;2;1;2;d;25143;k;5;str;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;2;1;2;k;k;2;str;s;f;k;5;2;2;2;1;1
4491T;2;2;1;ab;s;f;1;2;1;2;f;NA51NANA;NA;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;1;1;2;k;k;2;ab;ab;NA;ab;5;2;2;1;1;1
1045Q;2;2;1;sp;k;f;1;2;1;2;f;25134;f;5;e;k;fk;k;f;5;1;2;2;2;1;2;1;2;k;1;n,ff;2;2;1;2;ks;ks;2;k;1,y;f;k;5;1;2;1;1;2
2196Q;2;1;1;sp;s;f;1;1;2;2;f;15324;f;5;NA;s;f;k;k;0;1;2;2;2;1;2;1;1;k;ab;NA;1;1;2;2;NA;NA;2;NA;s;f;k;8;2;2;1;1;2
3343Q;2;2;1;ab;x;f;1;2;2;1;f;25134;f;5;e;1,y;f;NA;NA;5;2;1;1;2;1;2;1;2;k;k;n;1;1;2;2;ks;f;2;e;k;int;k;5;2;2;1;1;2
3347Q;2;2;1;sp;ab;n;NA;NA;NA;NA;NA;NA;f;3;NA;ab;f;k;p;5;NA;NA;NA;NA;NA;2;1;2;k;k;n;1;1;2;2;NA;f;2;k;p;fk;k;5;2;NA;1;1;2
4494Q;2;1;1;NA;k;n;1;2;2;2;f;15243;kr;0;k;ab;NA;k;f;5;1;2;2;2;1;2;1;1;i;k;n;1;1;2;2;k;k;0;str;k;fk;k;5;1;2;1;1;1
4498Q;2;2;1;NA;ab;NA;1;2;1;2;f;15234;NA;5;k;s;f;k;k;5;2;1;2;1;1;2;1;1;k;1;n,ff;1;1;2;1;f;kt;2;i;s;f;k;5;1;1;1;1;1
1044R;2;2;1;sp;k;n;1;2;2;2;k;NA;f;5;sp;NA;NA;NA;NA;2;2;1;2;2;1;2;1;2;k;sp;n;2;1;1;2;NA;NA;2;sp;k;nb;ab;2;2;2;1;1;1
1048R;1;2;1;i;s;f;1;2;1;1;f;45123;ku;4;k;s;f;k;k;8;1;2;2;2;1;2;1;1;k;kl;ff;1;1;2;1;ks;f;2;sp;div,1;ff;k;9;2;2;2;1;1
2195R;2;1;1;k;ab;NA;1;2;2;1;f;45123;ab;5;e;ab;NA;k;f;3;1;2;2;1;2;1;1;2;NA;s;f;1;1;2;1;NA;NA;2;e;ab;NA;sp;0;1;2;1;1;1
3342R;2;2;1;k;k;k;1;2;1;2;k;NA;kt;5;k;s;f;k;k;2;2;1;1;2;1;2;1;2;i;1;ff;1;2;1;2;k;ku;2;k;k;fk;k;5;2;2;1;1;2
4493R;2;2;1;NA;s;f;1;2;1;2;k;NA;ku;4;NA;NA;NA;NA;NA;12;2;2;1;1;2;2;2;1;i;div,1,kl;n,ff;1;2;1;2;f;f;2;g;s;f;k;2;2;2;1;1;2
4497R;2;2;1;sp;ab;NA;NA;NA;NA;NA;d;45132;f;5;NA;ab;NA;NA;NA;NA;1;1;1;2;1;2;1;1;NA;ab;NA;1;2;1;1;f;NA;2;sp;1;ff;k;5;2;2;1;1;2
1043S;2;2;1;k;k;n,ub;1;2;1;2;k;NA;k;5;k;k;fk;k;k;5;2;2;1;1;1;2;1;2;k;k;n;1;1;2;2;k;kt;2;k;k;fk;k;4;2;2;1;1;1
1047S;2;2;1;k;k;k;1;2;2;2;k;NA;ku;5;k;1;ff;k;k;5;2;1;2;1;1;2;1;2;k;k;n;1;2;1;2;k;ks;2;k;k;int;k;5;2;2;1;1;2
2194S;2;1;1;k;ab;NA;1;1;2;2;d;35124;f;5;nl;NA;NA;k;k;5;2;1;2;1;NA;2;1;1;p;s;f;1;2;1;2;f;ks;2;nl;div;f;k;5;2;2;1;1;2
2198S;2;2;1;sp;ab;NA;1;2;1;2;k;NA;f;5;ab;ab;NA;k;k;5;2;2;1;2;1;2;1;2;NA;2;n,ff;1;2;1;1;NA;NA;2;ab;s;f;k;NA;NA;NA;NA;NA;NA
3345S;1;1;2;sp;NA;NA;2;1;2;1;d;35412;NA;0;NA;NA;f;NA;f;6;1;1;1;2;2;2;1;2;k;NA;NA;1;1;2;1;f;ab;0;ab;NA;f;k;2;2;2;1;1;1
4492S;2;1;1;NA;k;n;1;2;2;1;f;25134;NA;5;k;ab;NA;k;k;5;1;2;1;2;1;2;1;1;NA;k;n;1;2;2;1;NA;NA;2;sp;k;NA;k;5;1;2;2;1;2
4496S;2;1;2;sp;k;n;1;2;1;2;d;25143;ku;5;sp;1;n,ff;k;k;5;2;2;1;1;1;2;1;2;k;k;n;1;1;2;2;ks;ku;2;e;1;n,ff;NA;5;2;2;1;1;1
1046T;NA;1;NA;NA;x;f;1;1;2;NA;k;NA;ab;5;p;k;n;k;k;5;NA;NA;NA;NA;NA;2;1;2;NA;k;n;1;1;2;2;ks;NA;2;sp;ab;NA;NA;0;1;2;1;2;2
2193T;2;2;1;sp;k;n;1;2;1;2;f;25134;f;3;k;k;fk;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;1;2;2;NA;ks;2;k;k;fk;k;5;1;2;1;1;2
3344T;2;1;1;k;k;n;1;2;1;2;k;NA;ks;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;1;ff;1;2;1;2;f;k;2;k;k;fk;k;5;2;2;2;1;1
3348T;2;2;1;k;k;n,ub;1;2;1;2;f;15243;k;5;k;k;int;k;k;5;2;2;1;1;1;2;1;2;k;1;n,ff;1;1;2;2;k;k;2;k;k;int;k;5;2;2;1;1;2
4495T;2;2;1;ab;NA;NA;1;1;1;1;d;25143;f;5;k;1;ff;k;k;5;2;2;1;1;2;2;1;2;k;ab;NA;1;1;2;2;ks;k;2;NA;ab;NA;NA;6;1;1;2;2;2
1049Q;2;2;1;sp;k;n;1;2;1;2;f;25134;f;0;NA;k;NA;k;k;7;2;2;2;1;2;2;1;2;p;k;n;1;2;2;2;k;NA;5;k;k;k;k;5;2;2;1;1;1
1053Q;2;2;1;k;k;k;1;2;1;2;k;NA;f;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;2;1;2;k;f;2;k;k;nb;k;5;2;2;1;1;2
2200Q;2;2;1;k;2;n,ff;1;0;2;2;d;25143;ku;5;k;k;NA;k;k;NA;2;2;1;1;1;2;1;2;k;k;k;1;1;2;2;f;k;2;k;k;nb;k;5;2;2;1;1;1
2204Q;2;NA;1;sp;ab;NA;2;1;2;1;d;25143;NA;5;sp;ab;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;k;x;n;2;2;1;1;ks;NA;2;sp;k;fk, int;k;NA;2;1;2;1;2
3351Q;2;1;1;sp;ab;NA;1;2;1;2;f;15234;f;5;NA;NA;NA;NA;f;2;1;2;1;2;2;2;1;1;NA;NA;NA;2;1;2;1;f;NA;2;NA;ab;NA;NA;5;2;2;2;1;1
4502Q;2;2;2;NA;x;f;1;2;2;2;k;NA;f;5;k;ab;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;k;k;n;1;1;2;2;ks;ks;2;k;k;nb;k;5;2;2;1;1;2
1052R;2;2;1;k;k;k;1;2;1;2;d;25143;ks;5;k;1;n,ff;k;k;2;2;1;1;1;1;2;1;2;k;1;n,ff;1;1;2;2;f;NA;2;k;k;n;k;5;2;2;1;1;2
2199R;2;1;2;sp;NA;NA;1;1;2;1;d;15342;NA;3;NA;NA;NA;NA;NA;5;2;2;1;1;1;2;1;2;NA;NA;NA;1;2;1;1;NA;ab;2;str;ab;NA;sp;5;2;2;1;1;2
2203R;2;1;1;sp;NA;NA;1;2;1;2;d;25143;ku;4;g,e;s;f;k;k;5;2;1;2;1;1;2;2;1;k;s;f;1;2;1;1;u;ab;5;sp;s;n,ff;k;2;2;2;1;1;1
3350R;2;1;1;k;k;k;1;2;1;2;k;NA;kr,ks;5;k;ab;NA;k;k;5;1;2;1;2;1;2;1;1;k;k;n;1;2;1;2;k;f;2;k;k;fk;k;9;2;2;1;1;2
3354R;2;2;1;i;s;f;2;1;1;2;d;35124;f;3;NA;s,1;n,ff;k;f;5;2;2;1;1;1;2;2;1;k;ab;f;2;2;1;1;NA;NA;2;g;div,kl,y;n,ff;k;5;1;2;2;1;1
4501R;2;2;1;k;s,x;f;2;1;1;2;k;NA;f;5;NA;ab;f;NA;NA;5;1;2;1;2;1;2;1;1;p;3,y;f;1;2;1;2;f;f;2;NA;k;f;sp;2;2;1;2;1;2
1051S;2;2;1;sp;x;k;1;2;1;2;k;NA;f;5;k;k;k;k;k;5;2;2;1;1;2;2;1;2;k;ab;f;2;2;1;2;u;ks,ku;2;sp;ab;f;k;4;2;2;1;1;1
1055S;2;1;1;sp;1;n,ff;1;2;1;2;k;NA;f;5;NA;1;k;k;k;8;NA;NA;NA;NA;NA;2;1;1;k;ab;n;1;2;2;1;ks,u;f;2;i;NA;f;k;2;2;1;1;1;2
2202S;2;2;1;k;k;k;1;2;1;2;f;25134;ku;1;k;1;ff;k;k;5;2;2;1;1;1;2;1;2;k;k;n;1;2;1;2;u;f;1;k;k;n;k;5;2;2;1;1;2
3349S;2;2;1;k;k;k;1;2;1;2;k;NA;ku;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;2;1;1;ks,u;NA;2;k;k;int;k;5;2;2;1;1;1
3353S;2;1;1;sp;3;f;1;2;2;2;k;NA;ku;5;sp;1;k;k;k;5;2;2;1;1;2;2;1;1;k;ab;NA;1;2;2;2;ks,u;f;2;nl;kl;int;fp;6;2;2;1;1;2
4500S;2;2;1;k;k;n;1;2;1;2;k;NA;f;5;k;k;n;k;k;5;2;1;1;1;1;2;2;1;k;k;n;1;2;1;2;k;NA;2;sp;2;n,ff;sp;5;2;1;2;2;2
4504S;1;2;1;i;NA;f;1;2;1;2;d;45132;f;5;NA;ab;NA;k;k;5;2;2;1;1;2;2;1;1;k;NA;NA;1;2;1;2;f;NA;2;NA;NA;NA;k;8;1;2;1;1;2
1050T;2;2;1;k;1,x;f;1;2;1;2;d;25143;ku;5;k;1;n,ff;k;k;5;2;2;1;1;2;2;1;2;k;k;n;1;2;1;2;u;ks;2;k;k;fk;k;2;1;2;1;1;2
1054T;2;2;1;k;k;n;1;2;1;2;d;25143;ks;5;k;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;2;2;2;k;ks,ku;2;k;s;n,ff;k;5;2;2;1;1;1
2201T;2;2;1;k;k;k;1;2;1;2;k;NA;k;5;k;k;k;k;k;5;2;2;1;1;2;2;1;2;str;k;k;1;1;2;2;k;ku;2;k;k;n;k;5;2;2;1;1;1
3352T;2;2;1;k;k;n;1;2;1;2;f;15432;ks,ku;5;k;1;k;k;k;5;2;2;1;1;1;2;1;2;str;k;k;1;1;2;2;k;ku;2;k;NA;NA;k;5;2;2;1;1;1
4499T;2;2;1;sp;k;n;1;2;1;2;NA;NA;NA;5;k;div,2;ff;k;k;5;2;1;1;1;1;2;1;2;k;k;k;1;2;1;2;k;ks,ku;2;NA;s;n,ff;k;5;1;2;2;1;1
4503T;2;2;1;sp;k;n;1;2;1;2;k;NA;ks,ku;5;sp;k;k;k;k;5;2;2;1;1;1;2;1;2;k;k;k;1;2;1;2;u;k;2;sp;s;n,ff;k;5;2;2;1;1;1
1057Q;2;2;1;k;1;n,ff;1;1;1;2;k;NA;k;5;k;3;n,ff;k;k;6;2;1;2;2;2;2;1;1;k;1;n,ff;1;1;2;2;k;ku;2;k;div;n,ff;k;5;2;2;1;1;2
2208Q;NA;NA;NA;NA;ab;NA;2;1;1;2;f;15234;NA;4;NA;ab;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;1;1;2;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3355Q;2;NA;NA;NA;k;n;1;NA;NA;NA;f;25431;NA;5;NA;k;NA;NA;NA;0;NA;NA;NA;NA;NA;2;1;2;NA;k;k;NA;2;1;NA;u;NA;2;NA;1,y;f;k;7;2;2;1;2;2
3359Q;2;2;1;sp;1;n,ff;1;2;1;2;u;NA 5132;f;5;NA;ab;NA;NA;NA;6;2;NA;2;2;NA;2;1;2;k;1;f;1;1;2;1;u;NA;2;i;k;int;NA;NA;NA;NA;NA;NA;NA
4506Q;1;2;2;NA;4,x;f;1;2;1;1;f;15234;f;5;k;NA;NA;p;f;NA;NA;NA;NA;NA;NA;2;2;1;NA;ab;NA;1;1;2;2;NA;NA;2;NA;NA;NA;k;6;1;2;1;1;2
4510Q;2;2;2;NA;k;k;2;1;1;2;k;NA;NA;5;NA;1;n;k;p;5;2;2;1;1;1;2;1;1;k;k;k;1;2;1;2;u;ku;2;k;k;k;k;5;1;2;1;1;2
1056R;2;2;1;k;k;k;1;2;1;2;k;NA;k;5;k;1;n,ff;k;k;5;2;1;1;1;1;2;1;2;k;2;n,ff;1;1;2;2;ks;NA;2;k;k;n,int;k;5;2;2;1;1;2
1060R;2;2;1;sp;k;k;1;2;1;2;k;NA;f;5;k;2;n,ff;k;k;0;2;2;2;1;1;2;1;2;k;2;n,ff;1;2;1;2;k;kt;2;sp;kl,1;ff;k;5;1;2;1;1;1
2207R;2;1;2;sp;k;k;1;2;1;2;d;25143;NA;2;sp;ab;NA;k;p;6;1;2;2;2;2;1;2;2;NA;NA;NA;1;NA;NA;NA;NA;NA;4;NA;div;ff;fp;5;1;2;1;2;2
3358R;2;1;1;k;x;f;1;2;2;1;k;NA;ku;5;e;ab;f;NA;f;5;2;1;1;2;1;2;1;1;k;ab;f;1;1;2;2;k;NA;2;k;2;fk,ff;k;6;2;2;1;1;1
4505R;2;1;1;k;ab;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;k;int;NA;NA;5;NA;NA;NA;NA;NA;2;1;2;NA;ab;NA;1;2;1;NA;NA;NA;2;k;ab;NA;k;5;2;2;1;1;2
4509R;2;2;1;k;1;ff;1;2;1;2;k;NA;ku;5;ab;kl;ff,ub;k;k;NA;2;2;1;1;1;2;1;2;k;ab;NA;1;1;2;2;k;NA;2;k;k;k;k;5;2;2;1;1;1
1059S;1;1;1;i;ab;NA;2;2;1;1;k;NA;NA;NA;k;ab;NA;p;NA;5;2;2;1;2;1;2;2;1;i;NA;NA;1;2;2;2;NA;NA;2;sp;NA;NA;NA;4;2;2;2;2;2
2206S;2;2;2;NA;NA;NA;2;1;1;2;f;14352;NA;1;NA;NA;NA;NA;NA;5;1;2;2;1;2;2;2;2;k;NA;NA;1;1;2;2;NA;NA;2;NA;NA;NA;NA;3;1;2;1;1;2
2210S;2;1;2;NA;1;n,ff;1;1;2;2;f;25341;f;5;ab;1;n,ff;k;NA;6;2;1;2;2;1;2;1;2;p;kl,5;n,ff;1;1;2;2;ks;NA;2;NA;s;f;sp;5;1;2;1;1;1
3357S;2;1;2;sp;s;n,ff;1;2;1;2;d;25143;f;5;sp;2;k;k;k;5;2;1;1;2;2;2;1;2;k;ab;NA;1;2;1;2;u;NA;2;sp;ab;NA;sp;14;1;2;1;1;2
4508S;2;0;1;k;k;n;1;2;1;2;f;25134;f;5;k;div,1;n,ff;k;k;NA;2;2;NA;NA;NA;2;1;0;k;ab;NA;1;1;2;2;NA;NA;2;NA;ab;NA;k;NA;2;2;1;1;1
1058T;NA;1;NA;sp;NA;NA;1;NA;1;1;f;15423;ab;NA;NA;div,1;n,ff;k;f;4;2;1;1;1;1;1;1;2;p;3;n,ff;1;2;1;2;ks,u;ks,ku;2;str;ab;f;sp;0;2;2;2;2;1
2205T;1;2;1;sp;ab;NA;1;2;2;1;d;25143;f;5;ab;ab;NA;k;k;7;2;1;1;2;2;2;1;2;k;ab;NA;1;2;1;2;NA;NA;2;NA;ab;NA;k;5;1;2;1;1;2
2209T;2;2;1;NA;NA;NA;1;2;1;2;k;NA;NA;5;NA;1;n;k;k;5;2;2;1;1;1;2;1;2;NA;ab;f;1;2;1;2;u;NA;2;NA;NA;NA;k;5;2;2;1;1;2
3356T;1;2;1;ab;ab;NA;1;2;2;1;f;15423;NA;NA;s;s;f;k;k;5;NA;1;1;2;NA;2;2;1;NA;s;f;1;2;1;2;u;k;2;NA;ab;f;NA;NA;NA;NA;NA;NA;NA
3360T;2;2;1;k;k;k;1;2;1;2;k;NA;ku;5;k;div,1;ff;k;k;5;2;2;1;1;1;2;1;2;k;div;ff;1;2;1;2;u;ku;2;k;div;ff;k;6;2;2;1;1;2
4507T;2;2;1;sp;4;ff;1;1;2;2;f;15324;f;5;k;k;k;k;k;3;2;1;1;1;1;2;1;2;k;k;k;1;1;2;2;u;ku;2;g;s;f;ab;5;1;2;1;1;1
1061Q;2;1;1;sp;ab;NA;1;2;1;2;k;NA;f;5;e;ab;f;NA;f;2;1;2;2;2;1;2;1;2;k;ab;NA;1;1;2;2;ks,u;NA;2;str;ab;NA;k;6;2;2;1;1;2
2212Q;2;2;1;sp;div,x;f;1;2;1;2;d;25143;ab;5;NA;k;n;k;k;10;2;2;1;1;1;2;1;2;NA;s;n,ff;1;2;1;2;NA;NA;2;NA;k;fk;k;6;1;2;1;1;2
3363Q;2;2;1;NA;NA;NA;1;2;1;2;f;15234;NA;5;NA;NA;NA;NA;NA;2;2;1;1;2;1;2;1;2;k;k;k;1;1;2;2;f;ku;2;k;k;fk;k;0;1;2;1;1;2
4514Q;2;1;2;sp;ab;NA;1;1;1;1;f;15243;f;4;e,s;ab;NA;NA;NA;11;2;NA;1;2;1;1;2;1;k;ab;f;1;2;2;1;NA;NA;4;sp;NA;NA;fp;2;1;2;1;1;1
1064R;2;2;1;NA;NA;NA;2;1;2;1;k;NA;NA;5;NA;NA;NA;NA;NA;5;1;2;2;1;2;2;1;2;NA;NA;NA;1;2;1;2;NA;NA;2;NA;div,y;NA;NA;5;2;1;2;1;1
2211R;2;1;1;sp;div,3;n,ff;2;1;1;2;d;25143;f;5;e;ab;NA;NA;NA;0;2;1;1;2;1;2;1;1;ab;ab;NA;2;1;1;2;NA;NA;2;e;ab;f;NA;2;1;1;2;1;2
3362R;1;2;1;sp;ab;NA;2;2;1;1;f;52134;f;1;e;ab;NA;p;NA;NA;2;1;2;1;1;1;2;2;k;NA;NA;2;2;1;1;NA;NA;4;sp;k;int;k;5;2;2;1;1;1
4513R;NA;NA;NA;k;NA;NA;1;2;1;2;f;45132;NA;5;NA;NA;NA;NA;NA;NA;1;2;2;2;1;NA;NA;NA;NA;NA;NA;2;1;1;2;NA;NA;2;NA;ab;NA;fp;9;2;2;1;1;2
1063S;2;1;1;sp;NA;NA;1;2;2;2;f;15243;NA;0;NA;NA;NA;p;f;2;1;2;1;2;1;2;1;2;k;ab;NA;1;1;2;2;NA;NA;0;NA;NA;NA;k;2;2;2;1;1;1
2214S;2;2;2;NA;1;n,ff;NA;NA;NA;NA;f;25134;NA;5;NA;ab;NA;NA;NA;5;NA;NA;NA;NA;NA;1;2;1;NA;NA;NA;2;0;2;2;NA;NA;2;NA;NA;NA;NA;NA;1;1;2;2;1
